name,website,phone,url,categories,distance,page_number,scrape_timestamp,address_street,address_city,address_region,address_postal_code
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,54,2025-07-07T21:27:06.584610,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,54,2025-07-07T21:27:06.584610,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,54,2025-07-07T21:27:06.600797,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,54,2025-07-07T21:27:06.600797,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,54,2025-07-07T21:27:06.600797,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,54,2025-07-07T21:27:06.600797,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,54,2025-07-07T21:27:06.600797,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,54,2025-07-07T21:27:06.600797,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,54,2025-07-07T21:27:06.600797,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,54,2025-07-07T21:27:06.600797,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,54,2025-07-07T21:27:06.600797,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,54,2025-07-07T21:27:06.600797,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,54,2025-07-07T21:27:06.600797,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,54,2025-07-07T21:27:06.616914,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,54,2025-07-07T21:27:06.616914,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,54,2025-07-07T21:27:06.616914,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,54,2025-07-07T21:27:06.616914,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
Market Garden Restaurant,,416-503-0507,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Market-Garden-Restaurant/101966922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,54,2025-07-07T21:27:06.616914,165 The Queensway,Etobicoke,ON,M8Y 1H8
Bill Maur Coffee Shop,,416-259-2784,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Bill-Maur-Coffee-Shop/194555.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,54,2025-07-07T21:27:06.616914,"165 The Queensway, Main",Etobicoke,ON,M8Y 1H8
Fresh Advancements Inc,,416-640-7001,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Fresh-Advancements-Inc/7721479.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,54,2025-07-07T21:27:06.616914,165 The Queensway,Etobicoke,ON,M8Y 1H8
CAFÉ AGO,,416-260-2482,https://www.yellowpages.ca/bus/Ontario/Toronto/CAFE-AGO/101749944.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.1,55,2025-07-07T21:27:28.737465,317 Dundas St W,Toronto,ON,M5T 1G4
AMPM COFFEE,,416-573-1008,https://www.yellowpages.ca/bus/Ontario/Toronto/AMPM-COFFEE/101750509.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.1,55,2025-07-07T21:27:28.737465,89 Queens Quay W,Toronto,ON,M5J 2T5
Caribbean Taste,,416-551-0281,https://www.yellowpages.ca/bus/Ontario/Toronto/Caribbean-Taste/101516531.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.1,55,2025-07-07T21:27:28.737465,2-222 The Esplanade,Toronto,ON,M5A 4M8
KNOSSOS RESTAURANT,,416-598-2307,https://www.yellowpages.ca/bus/Ontario/Toronto/KNOSSOS-RESTAURANT/101750668.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.2,55,2025-07-07T21:27:28.737465,433 Yonge St,Toronto,ON,M5B 1T3
La Soiree,,416-581-1676,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Soiree/101751759.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.2,55,2025-07-07T21:27:28.737465,17 Baldwin St,Toronto,ON,M5T 1L1
Joe Bird,,647-977-2767,https://www.yellowpages.ca/bus/Ontario/Harbourfront/Joe-Bird/101699083.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.3,55,2025-07-07T21:27:28.737465,207 Queens Quay,Harbourfront,ON,M5J 1A7
Crepes Club,,416-560-5542,https://www.yellowpages.ca/bus/Ontario/Toronto/Crepes-Club/101702260.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.3,55,2025-07-07T21:27:28.737465,49 Baldwin St,Toronto,ON,M5T 1L1
Ritz Caribbean,,416-923-0303,https://www.yellowpages.ca/bus/Ontario/Toronto/Ritz-Caribbean/101785800.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.3,55,2025-07-07T21:27:28.737465,450 Yonge,Toronto,ON,M4Y 1X9
Creps Club,,647-352-1990,https://www.yellowpages.ca/bus/Ontario/Toronto/Creps-Club/101299820.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.3,55,2025-07-07T21:27:28.737465,49 Baldwin St,Toronto,ON,M5T 1L1
Rachel Sin,,1-866-620-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Rachel-Sin/101093571.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,1.3,55,2025-07-07T21:27:28.751403,804-77 Carlton St,Toronto,ON,M5B 2J7
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,55,2025-07-07T21:27:28.751403,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,55,2025-07-07T21:27:28.751403,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,55,2025-07-07T21:27:28.751403,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,55,2025-07-07T21:27:28.751403,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,55,2025-07-07T21:27:28.751403,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,55,2025-07-07T21:27:28.751403,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,55,2025-07-07T21:27:28.751403,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,55,2025-07-07T21:27:28.751403,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,55,2025-07-07T21:27:28.751403,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,55,2025-07-07T21:27:28.767475,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,55,2025-07-07T21:27:28.767475,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,55,2025-07-07T21:27:28.767475,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,55,2025-07-07T21:27:28.767475,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,55,2025-07-07T21:27:28.767475,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,55,2025-07-07T21:27:28.767475,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,55,2025-07-07T21:27:28.767475,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,55,2025-07-07T21:27:28.767475,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,55,2025-07-07T21:27:28.767475,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,55,2025-07-07T21:27:28.767475,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,55,2025-07-07T21:27:28.767475,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,55,2025-07-07T21:27:28.783697,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,55,2025-07-07T21:27:28.783697,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
Market Garden Restaurant,,416-503-0507,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Market-Garden-Restaurant/101966922.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,55,2025-07-07T21:27:28.783697,165 The Queensway,Etobicoke,ON,M8Y 1H8
Bill Maur Coffee Shop,,416-259-2784,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Bill-Maur-Coffee-Shop/194555.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,55,2025-07-07T21:27:28.783697,"165 The Queensway, Main",Etobicoke,ON,M8Y 1H8
Fresh Advancements Inc,,416-640-7001,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Fresh-Advancements-Inc/7721479.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.8,55,2025-07-07T21:27:28.783697,165 The Queensway,Etobicoke,ON,M8Y 1H8
Fancy Pig,,647-575-4495,https://www.yellowpages.ca/bus/Ontario/Toronto/Fancy-Pig/101089618.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.0,56,2025-07-07T21:27:44.237204,285 Augusta Ave,Toronto,ON,M5T 2M1
DON QUIJOTE,,416-922-7636,https://www.yellowpages.ca/bus/Ontario/Toronto/DON-QUIJOTE/101749599.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.0,56,2025-07-07T21:27:44.237204,300 College St,Toronto,ON,M5T 1R9
SUJAN RESTAURANT,,416-922-9614,https://www.yellowpages.ca/bus/Ontario/Toronto/SUJAN-RESTAURANT/101753136.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.0,56,2025-07-07T21:27:44.237204,300 College St,Toronto,ON,M5T 1R9
Ehwa Restaurant,,416-928-9990,https://www.yellowpages.ca/bus/Ontario/Toronto/Ehwa-Restaurant/101789638.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.0,56,2025-07-07T21:27:44.237204,16 Isabella St,Toronto,ON,M4Y 2A1
Harvest Noon,,416-978-5247,https://www.yellowpages.ca/bus/Ontario/Toronto/Harvest-Noon/101687919.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.0,56,2025-07-07T21:27:44.237204,16 Bancroft Ave,Toronto,ON,M5S 1C1
COFFEE SHED,,416-522-5619,https://www.yellowpages.ca/bus/Ontario/Toronto/COFFEE-SHED/101751452.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.1,56,2025-07-07T21:27:44.237204,40 Willcocks St,Toronto,ON,M5S 1C6
Miss Korea,,647-748-9100,https://www.yellowpages.ca/bus/Ontario/Toronto/Miss-Korea/101414385.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.2,56,2025-07-07T21:27:44.237204,687 Yonge St,Toronto,ON,M4Y 2B2
Round Tisch,,416-567-2341,https://www.yellowpages.ca/bus/Ontario/Toronto/Round-Tisch/101691318.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.2,56,2025-07-07T21:27:44.237204,777 Dundas St W,Toronto,ON,M6J 1V2
Room 338,,416-979-2486,https://www.yellowpages.ca/bus/Ontario/Toronto/Room-338/101657217.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.2,56,2025-07-07T21:27:44.237204,338 Huron St,Toronto,ON,M5S 2G3
Quetzal Restaurant,,416-863-9393,https://www.yellowpages.ca/bus/Ontario/Toronto/Quetzal-Restaurant/101928100.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,2.3,56,2025-07-07T21:27:44.237204,419 College St,Toronto,ON,M5T 1T1
Gusto 101,,416-504-6404,https://www.yellowpages.ca/bus/Ontario/Toronto/Gusto-101/7907474.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,56,2025-07-07T21:27:44.237204,101 Portland St,Toronto,ON,M5V 2N3
La Scogliera,,,https://www.yellowpages.ca/bus/Ontario/Toronto/La-Scogliera/101857654.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.1,56,2025-07-07T21:27:44.237204,2277 Kingston Rd,Toronto,ON,M1N 1T8
Beer,,416-861-9872,https://www.yellowpages.ca/bus/Ontario/Beer/173953.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,,56,2025-07-07T21:27:44.253237,,,,
Big Butcher BBQ,,416-236-5959,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Big-Butcher-BBQ/4478975.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,12.4,56,2025-07-07T21:27:44.253237,843 Kipling Ave,Etobicoke,ON,M8Z 5G9
La Place Du Group,,416-259-4663,https://www.yellowpages.ca/bus/Ontario/Etobicoke/La-Place-Du-Group/7147368.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,7.9,56,2025-07-07T21:27:44.253237,2045 Lake Shore Blvd W,Etobicoke,ON,M8V 2Z6
Tim Hortons,,437-213-5634,https://www.yellowpages.ca/bus/Ontario/Etobiocke/Tim-Hortons/102599916.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,56,2025-07-07T21:27:44.253237,2125 Lakeshore Blvd. W,Etobiocke,ON,M8V 0B3
Subway,,416-251-0181,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/101526254.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,56,2025-07-07T21:27:44.253237,2125 Lake Shore Blvd West,Toronto,ON,M8V 0B3
Eden Trattoria,,416-255-5588,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria/3416804.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,56,2025-07-07T21:27:44.253237,106-58 Marine Parade Dr,Etobicoke,ON,M8V 4G1
Eden Trattoria Ii Inc,,416-648-2483,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Eden-Trattoria-Ii-Inc/102626996.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,56,2025-07-07T21:27:44.253237,"10-58 Marine Parade Dr, 13",Etobicoke,ON,M8V 4G1
Wing Machine And Panzarotto,,647-352-7577,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wing-Machine-And-Panzarotto/7149471.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.4,56,2025-07-07T21:27:44.253237,1062 Kingston Rd,Scarborough,ON,M1N 1N4
Papa Johns Pizza,,416-699-6669,https://www.yellowpages.ca/bus/Ontario/Toronto/Papa-Johns-Pizza/101197642.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,56,2025-07-07T21:27:44.253237,1085 KINGSTON ROAD,Toronto,ON,M4L 1S4
Tim Hortons,,416-693-5583,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/101822367.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.5,56,2025-07-07T21:27:44.253237,1089 Kingston Rd,Scarborough,ON,M1N 4E4
McDonald's,,416-690-3659,https://www.yellowpages.ca/bus/Ontario/Scarborough/McDonald-s/2401935.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,56,2025-07-07T21:27:44.269131,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's,,1-800-498-1872,https://www.yellowpages.ca/bus/Ontario/Toronto/Wendy-s/102899046.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,56,2025-07-07T21:27:44.269131,2480 Gerrard St E,Toronto,ON,M1N 4C3
Tim Hortons,,647-350-3972,https://www.yellowpages.ca/bus/Ontario/Scarborough/Tim-Hortons/100435157.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,56,2025-07-07T21:27:44.269131,2480 Gerrard St East,Scarborough,ON,M1N 4C3
Subway,,905-420-0008,https://www.yellowpages.ca/bus/Ontario/Pickering/Subway/100547972.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,56,2025-07-07T21:27:44.269131,1105 Kingston Rd,Pickering,ON,L1V 1B5
Subway,,416-259-6886,https://www.yellowpages.ca/bus/Ontario/Toronto/Subway/8080550.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,56,2025-07-07T21:27:44.269131,125 Queensway,Toronto,ON,M8Y 1H6
Tim Hortons,,416-259-7509,https://www.yellowpages.ca/bus/Ontario/Etobicoke/Tim-Hortons/100441710.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.6,56,2025-07-07T21:27:44.269131,2189 Lakeshore Blvd W,Etobicoke,ON,M8V 1A1
Tim Hortons,,1-888-601-1616,https://www.yellowpages.ca/bus/Ontario/Toronto/Tim-Hortons/5990110.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,56,2025-07-07T21:27:44.269131,3075 Danforth Ave,Toronto,ON,M1L 1A8
Little Caesars Pizza,,647-346-5000,https://www.yellowpages.ca/bus/Ontario/Scarborough/Little-Caesars-Pizza/100884499.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,56,2025-07-07T21:27:44.269131,2480 Gerrard Street East,Scarborough,ON,M1N 4C3
Wendy's - Closed,,647-352-9946,https://www.yellowpages.ca/bus/Ontario/Scarborough/Wendy-s-Closed/102790988.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,56,2025-07-07T21:27:44.269131,2480 Gerrard St E,Scarborough,ON,M1N 4C3
1000244651 Ontario Momo Dumpling Express,,416-255-0505,https://www.yellowpages.ca/bus/Ontario/Etobicoke/1000244651-Ontario-Momo-Dumpling-Express/1728595.html?what=Restaurants&where=Toronto+ON&useContext=true,Restaurants,8.7,56,2025-07-07T21:27:44.269131,a 1-156 The Queensway,Etobicoke,ON,M8Y 1J2
